FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;QRESIDUOS_NO_DOM;QRESIDUOS_MUN;PERIODO
20241212;932;100502;SIERRA;HUANUCO;HUAMALIES;ARANCAY;1558;347;1211;0,45;56,97;24,42;81,39;2014
20241212;933;100503;SIERRA;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;3941;1628;2313;0,45;266,94;114,4;381,35;2014
20241212;934;100504;SIERRA;HUANUCO;HUAMALIES;JACAS GRANDE;6036;782;5254;0,45;128,18;54,94;183,12;2014
20241212;935;100505;SELVA;HUANUCO;HUAMALIES;JIRCAN;3516;336;3180;0,61;74,74;32,03;106,77;2014
20241212;936;100506;SIERRA;HUANUCO;HUAMALIES;MIRAFLORES;3586;1903;1683;0,45;312,05;133,74;445,79;2014
20241212;937;100507;SELVA;HUANUCO;HUAMALIES;MONZON;27448;5198;22250;0,61;1155,05;495,02;1650,07;2014
20241212;938;100508;SIERRA;HUANUCO;HUAMALIES;PUNCHAO;2531;1952;579;0,45;320,16;137,21;457,37;2014
20241212;939;100509;SIERRA;HUANUCO;HUAMALIES;PUÑOS;4497;1072;3425;0,45;175,83;75,35;251,18;2014
20241212;940;100510;SIERRA;HUANUCO;HUAMALIES;SINGA;3583;1221;2362;0,45;200,3;85,84;286,14;2014
20241212;941;100511;SIERRA;HUANUCO;HUAMALIES;TANTAMAYO;3014;333;2681;0,45;54,6;23,4;77,99;2014
20241212;942;100601;SELVA;HUANUCO;LEONCIO PRADO;RUPA-RUPA   ;63300;57931;5369;0,53;11310,22;4847,24;16157,46;2014
20241212;943;100602;SELVA;HUANUCO;LEONCIO PRADO;DANIEL ALOMIA ROBLES;7677;391;7286;0,61;86,89;37,24;124,12;2014
20241212;944;100603;SELVA;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN   ;4095;299;3796;0,61;66,34;28,43;94,77;2014
20241212;945;100604;SELVA;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO       ;37888;25754;12134;0,53;5026,07;2154,03;7180,1;2014
20241212;946;100605;SELVA;HUANUCO;LEONCIO PRADO;LUYANDO ;9762;1992;7770;0,61;442,72;189,74;632,46;2014
20241212;947;100606;SELVA;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;9630;2004;7626;0,41;299,9;128,53;428,43;2014
20241212;948;100701;SIERRA;HUANUCO;MARAÑÓN;HUACRACHUCO;15865;2499;13366;0,36;328,37;140,73;469,1;2014
20241212;949;100702;SELVA;HUANUCO;MARAÑÓN;CHOLON      ;13070;2392;10678;0,61;531,51;227,79;759,3;2014
20241212;950;100703;SIERRA;HUANUCO;MARAÑÓN;SAN BUENAVENTURA;2677;483;2194;0,45;79,23;33,95;113,18;2014
20241212;951;100801;SIERRA;HUANUCO;PACHITEA;PANAO;23819;4460;19359;0,62;1009,33;432,57;1441,9;2014
20241212;952;100802;SELVA;HUANUCO;PACHITEA;CHAGLLA;12671;2447;10224;0,61;543,83;233,07;776,9;2014
20241212;953;100803;SIERRA;HUANUCO;PACHITEA;MOLINO;14597;2055;12542;0,45;336,93;144,4;481,34;2014
20241212;954;100804;SIERRA;HUANUCO;PACHITEA;UMARI  ;20984;724;20260;0,45;118,71;50,88;169,59;2014
20241212;955;100901;SELVA;HUANUCO;PUERTO INCA;PUERTO INCA;7964;2647;5317;0,52;502,34;215,29;717,63;2014
20241212;956;100902;SELVA;HUANUCO;PUERTO INCA;CODO DEL POZUZO;6590;946;5644;0,61;210,23;90,1;300,33;2014
20241212;957;100903;SELVA;HUANUCO;PUERTO INCA;HONORIA;6268;876;5392;0,61;194,77;83,47;278,24;2014
20241212;958;100904;SELVA;HUANUCO;PUERTO INCA;TOURNAVISTA  ;4685;823;3862;0,61;182,96;78,41;261,38;2014
20241212;959;100905;SELVA;HUANUCO;PUERTO INCA;YUYAPICHIS;6142;748;5394;0,61;166,22;71,24;237,45;2014
20241212;960;101001;SIERRA;HUANUCO;LAURICOCHA;JESUS;5902;1919;3983;0,37;259,21;111,09;370,3;2014
20241212;961;101002;SIERRA;HUANUCO;LAURICOCHA;BAÑOS;6870;1719;5151;0,45;281,86;120,8;402,66;2014
20241212;962;101003;SIERRA;HUANUCO;LAURICOCHA;JIVIA;2781;453;2328;0,45;74,24;31,82;106,05;2014
20241212;963;101004;SIERRA;HUANUCO;LAURICOCHA;QUEROPALCA;2768;1416;1352;0,45;232,21;99,52;331,73;2014
20241212;964;101005;SIERRA;HUANUCO;LAURICOCHA;RONDOS;7682;1283;6399;0,21;98,32;42,14;140,46;2014
20241212;965;101006;SIERRA;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;2227;668;1559;0,45;109,59;46,97;156,56;2014
20241212;966;101007;SIERRA;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;10313;1413;8900;0,45;231,74;99,32;331,06;2014
20241212;967;101101;SIERRA;HUANUCO;YAROWILCA;CHAVINILLO;6152;1506;4646;0,45;246,93;105,83;352,75;2014
20241212;968;101102;SIERRA;HUANUCO;YAROWILCA;CAHUAC;4493;1900;2593;0,45;311,63;133,55;445,18;2014
20241212;969;101103;SIERRA;HUANUCO;YAROWILCA;CHACABAMBA;3618;827;2791;0,45;135,55;58,09;193,65;2014
20241212;970;101104;SIERRA;HUANUCO;YAROWILCA;APARICIO POMARES;5667;1243;4424;0,45;203,89;87,38;291,28;2014
20241212;971;101105;SIERRA;HUANUCO;YAROWILCA;JACAS CHICO;2041;721;1320;0,45;118,18;50,65;168,83;2014
20241212;972;101106;SIERRA;HUANUCO;YAROWILCA;OBAS;5637;998;4639;0,45;163,6;70,11;233,71;2014
20241212;973;101107;SIERRA;HUANUCO;YAROWILCA;PAMPAMARCA;2112;513;1599;0,45;84,08;36,03;120,11;2014
20241212;974;101108;SIERRA;HUANUCO;YAROWILCA;CHORAS;3686;684;3002;0,45;112,17;48,07;160,25;2014
20241212;975;110101;COSTA;ICA;ICA;ICA;130725;130307;418;0,53;25440,7;10903,16;36343,85;2014
20241212;976;110102;COSTA;ICA;ICA;LA TINGUIÑA;35113;31501;3612;0,58;6639,26;2845,4;9484,66;2014
20241212;977;110103;COSTA;ICA;ICA;LOS AQUIJES;18915;16318;2597;0,29;1723,81;738,78;2462,58;2014
20241212;978;110104;COSTA;ICA;ICA;OCUCAJE;3742;1463;2279;0,46;247,72;106,17;353,89;2014
20241212;979;110105;COSTA;ICA;ICA;PACHACUTEC;6654;6204;450;0,41;929,96;398,56;1328,52;2014
20241212;980;110106;COSTA;ICA;ICA;PARCONA;54351;52992;1359;0,3;5808,53;2489,37;8297,9;2014
20241212;981;110107;COSTA;ICA;ICA;PUEBLO NUEVO;4779;2074;2705;0,46;351,09;150,47;501,56;2014
20241212;982;110108;COSTA;ICA;ICA;SALAS;22784;19791;2993;0,46;3314,59;1420,54;4735,13;2014
20241212;983;110109;SIERRA;ICA;ICA;SAN JOSE DE LOS MOLINOS;6229;4365;1864;0,47;754,44;323,33;1077,78;2014
20241212;984;110110;COSTA;ICA;ICA;SAN JUAN BAUTISTA;14404;12369;2035;0,5;2261,2;969,09;3230,29;2014
20241212;985;110111;COSTA;ICA;ICA;SANTIAGO;28447;20004;8443;0,26;1862,08;798,04;2660,12;2014
20241212;986;110112;COSTA;ICA;ICA;SUBTANJALLA;26487;25422;1065;0,42;3906,97;1674,42;5581,38;2014
20241212;987;110113;COSTA;ICA;ICA;TATE;4526;4117;409;0,5;758,03;324,87;1082,9;2014
20241212;988;110114;SIERRA;ICA;ICA;YAUCA DEL ROSARIO ;1006;108;898;0,45;17,72;7,6;25,32;2014
20241212;989;110201;COSTA;ICA;CHINCHA;CHINCHA ALTA;63333;63333;0;0,53;12150,55;5207,38;17357,93;2014
20241212;990;110202;COSTA;ICA;CHINCHA;ALTO LARAN;7247;4295;2952;0,33;512,9;219,81;732,71;2014
20241212;991;110203;SIERRA;ICA;CHINCHA;CHAVIN;1376;630;746;0,45;103,36;44,3;147,65;2014
20241212;992;110204;COSTA;ICA;CHINCHA;CHINCHA BAJA;12348;5177;7171;0,33;623,59;267,25;890,84;2014
20241212;993;110205;COSTA;ICA;CHINCHA;EL CARMEN;13124;5700;7424;0,38;790,53;338,8;1129,33;2014
20241212;994;110206;COSTA;ICA;CHINCHA;GROCIO PRADO;23650;21526;2124;0,52;4094,61;1754,83;5849,44;2014
20241212;995;110207;COSTA;ICA;CHINCHA;PUEBLO NUEVO;60034;60034;0;0,56;12270,95;5258,98;17529,93;2014
20241212;996;110208;SIERRA;ICA;CHINCHA;SAN JUAN DE YANAC;333;74;259;0,45;12,06;5,17;17,23;2014
20241212;997;110209;SIERRA;ICA;CHINCHA;SAN PEDRO DE HUACARPANA;1654;428;1226;0,45;70,22;30,09;100,31;2014
20241212;998;110210;COSTA;ICA;CHINCHA;SUNAMPE;27099;26130;969;0,88;8392,98;3596,99;11989,98;2014
20241212;999;110211;COSTA;ICA;CHINCHA;TAMBO DE MORA;4972;4451;521;0,66;1068,98;458,13;1527,11;2014
20241212;1000;110301;COSTA;ICA;NASCA  ;NASCA  ;26711;24300;2411;0,45;4016,36;1721,3;5737,66;2014
20241212;1001;110302;COSTA;ICA;NASCA  ;CHANGUILLO;1592;601;991;0,46;101,72;43,6;145,32;2014
20241212;1002;110303;COSTA;ICA;NASCA  ;EL INGENIO;2741;1233;1508;0,46;208,75;89,46;298,21;2014
20241212;1003;110304;COSTA;ICA;NASCA  ;MARCONA;12507;12428;79;0,55;2494,99;1069,28;3564,27;2014
20241212;1004;110305;COSTA;ICA;NASCA  ;VISTA ALEGRE;15254;13291;1963;0,29;1404,45;601,91;2006,35;2014
20241212;1005;110401;SIERRA;ICA;PALPA;PALPA;7223;6049;1174;0,45;992,05;425,16;1417,21;2014
20241212;1006;110402;SIERRA;ICA;PALPA;LLIPATA;1494;977;517;0,45;160,29;68,69;228,98;2014
20241212;1007;110403;SIERRA;ICA;PALPA;RIO GRANDE;2335;1087;1248;0,45;178,21;76,38;254,59;2014
20241212;1008;110404;SIERRA;ICA;PALPA;SANTA CRUZ;1000;37;963;0,45;6,03;2,59;8,62;2014
20241212;1009;110405;SIERRA;ICA;PALPA;TIBILLO;342;147;195;0,45;24,11;10,33;34,45;2014
20241212;1010;110501;COSTA;ICA;PISCO;PISCO;54270;53954;316;0,52;10234,14;4386,06;14620,21;2014
20241212;1011;110502;SIERRA;ICA;PISCO;HUANCANO;1619;327;1292;0,45;53,61;22,98;76,59;2014
20241212;1012;110503;COSTA;ICA;PISCO;HUMAY;5835;3326;2509;0,96;1165,38;499,45;1664,83;2014
20241212;1013;110504;COSTA;ICA;PISCO;INDEPENDENCIA;14173;4284;9889;0,61;953,82;408,78;1362,6;2014
20241212;1014;110505;COSTA;ICA;PISCO;PARACAS;6554;5626;928;0,46;952,44;408,19;1360,63;2014
20241212;1015;110506;COSTA;ICA;PISCO;SAN ANDRES;13534;11830;1704;0,51;2214,42;949,04;3163,46;2014
20241212;1016;110507;COSTA;ICA;PISCO;SAN CLEMENTE;21549;21019;530;0,62;4769,41;2044,03;6813,45;2014
20241212;1017;110508;COSTA;ICA;PISCO;TUPAC AMARU INCA;17307;17134;173;0,49;3064,35;1313,29;4377,65;2014
20241212;1018;120101;SIERRA;JUNIN;HUANCAYO;HUANCAYO;116944;115117;1827;0,39;16330,81;6998,92;23329,72;2014
20241212;1019;120104;SIERRA;JUNIN;HUANCAYO;CARHUACALLANGA;1267;1249;18;0,45;204,81;87,78;292,58;2014
20241212;1020;120105;SIERRA;JUNIN;HUANCAYO;CHACAPAMPA;931;390;541;0,45;63,99;27,43;91,42;2014
20241212;1021;120106;SIERRA;JUNIN;HUANCAYO;CHICCHE;1010;506;504;0,45;83,01;35,58;118,59;2014
20241212;1022;120107;SIERRA;JUNIN;HUANCAYO;CHILCA;85087;80666;4421;0,54;16015,14;6863,63;22878,78;2014
20241212;1023;120108;SIERRA;JUNIN;HUANCAYO;CHONGOS ALTO;1434;981;453;0,45;161,07;69,03;230,11;2014
20241212;1024;120111;SIERRA;JUNIN;HUANCAYO;CHUPURO;1819;328;1491;0,45;53,82;23,07;76,88;2014
20241212;1025;120112;SIERRA;JUNIN;HUANCAYO;COLCA;2062;1127;935;0,45;184,85;79,22;264,07;2014
20241212;1026;120113;SIERRA;JUNIN;HUANCAYO;CULLHUAS;2304;499;1805;0,45;81,77;35,04;116,81;2014
20241212;1027;120114;SIERRA;JUNIN;HUANCAYO;EL TAMBO;160685;152514;8171;0,56;30907,7;13246,16;44153,86;2014
20241212;1028;120116;SIERRA;JUNIN;HUANCAYO;HUACRAPUQUIO;1309;1179;130;0,45;193,27;82,83;276,11;2014
20241212;1029;120117;SIERRA;JUNIN;HUANCAYO;HUALHUAS;4438;2755;1683;0,93;935,23;400,81;1336,04;2014
20241212;1030;120119;SIERRA;JUNIN;HUANCAYO;HUANCAN;20107;18952;1155;0,39;2698,56;1156,52;3855,08;2014
20241212;1031;120120;SIERRA;JUNIN;HUANCAYO;HUASICANCHA;881;614;267;0,45;100,64;43,13;143,77;2014
20241212;1032;120121;SIERRA;JUNIN;HUANCAYO;HUAYUCACHI;8553;6233;2320;0,27;613,8;263,06;876,86;2014
20241212;1033;120122;SIERRA;JUNIN;HUANCAYO;INGENIO;2539;1427;1112;0,45;233,94;100,26;334,19;2014
20241212;1034;120124;SIERRA;JUNIN;HUANCAYO;PARIAHUANCA   ;6117;231;5886;0,45;37,95;16,27;54,22;2014
20241212;1035;120125;SIERRA;JUNIN;HUANCAYO;PILCOMAYO;16103;16103;0;0,35;2077,65;890,42;2968,07;2014
20241212;1036;120126;SIERRA;JUNIN;HUANCAYO;PUCARA;5171;1745;3426;0,37;235,62;100,98;336,6;2014
20241212;1037;120127;SIERRA;JUNIN;HUANCAYO;QUICHUAY;1790;993;797;0,45;162,83;69,78;232,61;2014
20241212;1038;120128;SIERRA;JUNIN;HUANCAYO;QUILCAS;4190;2686;1504;0,88;862,8;369,77;1232,58;2014
20241212;1039;120129;SIERRA;JUNIN;HUANCAYO;SAN AGUSTIN;11501;9808;1693;0,36;1288,82;552,35;1841,18;2014
20241212;1040;120130;SIERRA;JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;10192;9107;1085;0,57;1894,74;812,03;2706,78;2014
20241212;1041;120132;SIERRA;JUNIN;HUANCAYO;SAÑO;4021;3234;787;0,27;322,16;138,07;460,23;2014
20241212;1042;120133;SIERRA;JUNIN;HUANCAYO;SAPALLANGA;12898;8600;4298;0,44;1370,51;587,36;1957,87;2014
20241212;1043;120134;SIERRA;JUNIN;HUANCAYO;SICAYA;7981;7627;354;0,35;986,63;422,84;1409,47;2014
20241212;1044;120135;SIERRA;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;7831;459;7372;0,45;75,25;32,25;107,5;2014
20241212;1045;120136;SIERRA;JUNIN;HUANCAYO;VIQUES;2219;2149;70;0,39;305,93;131,11;437,05;2014
20241212;1046;120201;SIERRA;JUNIN;CONCEPCION;CONCEPCION;14751;12734;2017;0,58;2695,84;1155,36;3851,2;2014
20241212;1047;120202;SIERRA;JUNIN;CONCEPCION;ACO;1691;1163;528;0,3;127,37;54,59;181,95;2014
20241212;1048;120203;SIERRA;JUNIN;CONCEPCION;ANDAMARCA;4791;344;4447;0,45;56,36;24,16;80,52;2014
20241212;1049;120204;SIERRA;JUNIN;CONCEPCION;CHAMBARA;2902;669;2233;0,45;109,69;47,01;156,7;2014
20241212;1050;120205;SIERRA;JUNIN;CONCEPCION;COCHAS;1890;414;1476;0,45;67,92;29,11;97,03;2014
20241212;1051;120206;SIERRA;JUNIN;CONCEPCION;COMAS;6494;805;5689;0,45;132,01;56,58;188,59;2014
20241212;1052;120207;SIERRA;JUNIN;CONCEPCION;HEROINAS TOLEDO;1254;153;1101;0,45;25,16;10,78;35,95;2014
20241212;1053;120208;SIERRA;JUNIN;CONCEPCION;MANZANARES;1428;1277;151;0,45;209,39;89,74;299,13;2014
20241212;1054;120209;SIERRA;JUNIN;CONCEPCION;MARISCAL CASTILLA;1630;394;1236;0,45;64,66;27,71;92,37;2014
20241212;1055;120210;SIERRA;JUNIN;CONCEPCION;MATAHUASI;5154;2904;2250;0,45;476,31;204,13;680,45;2014
20241212;1056;120211;SIERRA;JUNIN;CONCEPCION;MITO;1394;623;771;0,45;102,22;43,81;146,03;2014
20241212;1057;120212;SIERRA;JUNIN;CONCEPCION;NUEVE DE JULIO;1563;1137;426;0,45;186,53;79,94;266,47;2014
20241212;1058;120213;SIERRA;JUNIN;CONCEPCION;ORCOTUNA;4155;3737;418;0,45;612,84;262,65;875,49;2014
20241212;1059;120214;SIERRA;JUNIN;CONCEPCION;SAN JOSE DE QUERO;6175;2089;4086;0,31;236,4;101,32;337,72;2014
20241212;1060;120215;SIERRA;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;2052;1863;189;0,26;176,81;75,77;252,58;2014
20241212;1061;120301;SELVA;JUNIN;CHANCHAMAYO;CHANCHAMAYO;25082;20864;4218;0,43;3309,55;1418,38;4727,93;2014
20241212;1062;120302;SELVA;JUNIN;CHANCHAMAYO;PERENE;72585;35526;37059;0,42;5446,14;2334,06;7780,2;2014
20241212;1063;120303;SELVA;JUNIN;CHANCHAMAYO;PICHANAQUI;66429;34622;31807;0,64;8087,67;3466,14;11553,81;2014
20241212;1064;120304;SELVA;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;7256;1003;6253;0,61;222,78;95,48;318,26;2014
20241212;1065;120305;SELVA;JUNIN;CHANCHAMAYO;SAN RAMON;27096;19777;7319;0,45;3248,33;1392,14;4640,46;2014
20241212;1066;120306;SELVA;JUNIN;CHANCHAMAYO;VITOC;1978;373;1605;0,61;82,86;35,51;118,37;2014
20241212;1067;120401;SIERRA;JUNIN;JAUJA;JAUJA;15051;14960;91;0,67;3658,45;1567,91;5226,35;2014
20241212;1068;120402;SIERRA;JUNIN;JAUJA;ACOLLA;7523;4135;3388;0,45;678,08;290,61;968,69;2014
20241212;1069;120403;SIERRA;JUNIN;JAUJA;APATA;4319;1365;2954;0,45;223,8;95,92;319,72;2014
20241212;1070;120404;SIERRA;JUNIN;JAUJA;ATAURA;1183;974;209;0,45;159,76;68,47;228,22;2014
20241212;1071;120405;SIERRA;JUNIN;JAUJA;CANCHAYLLO;1685;860;825;0,45;140,97;60,41;201,38;2014
20241212;1072;120406;SIERRA;JUNIN;JAUJA;CURICACA;1670;296;1374;0,45;48,5;20,79;69,29;2014
20241212;1073;120407;SIERRA;JUNIN;JAUJA;EL MANTARO;2568;2423;145;0,2;176,91;75,82;252,73;2014
20241212;1074;120408;SIERRA;JUNIN;JAUJA;HUAMALI;1846;1297;549;0,45;212,74;91,17;303,92;2014
20241212;1075;120409;SIERRA;JUNIN;JAUJA;HUARIPAMPA;895;875;20;0,45;143,55;61,52;205,08;2014
20241212;1076;120410;SIERRA;JUNIN;JAUJA;HUERTAS;1700;988;712;0,45;162,04;69,45;231,48;2014
20241212;1077;120411;SIERRA;JUNIN;JAUJA;JANJAILLO;745;75;670;0,45;12,28;5,26;17,55;2014
20241212;1078;120412;SIERRA;JUNIN;JAUJA;JULCAN;720;717;3;0,45;117,66;50,42;168,08;2014
20241212;1079;120413;SIERRA;JUNIN;JAUJA;LEONOR ORDOÑEZ;1523;1026;497;0,45;168,22;72,09;240,32;2014
20241212;1080;120414;SIERRA;JUNIN;JAUJA;LLOCLLAPAMPA;1098;671;427;0,45;110,08;47,18;157,25;2014
20241212;1081;120415;SIERRA;JUNIN;JAUJA;MARCO;1716;1257;459;0,45;206,13;88,34;294,47;2014
20241212;1082;120416;SIERRA;JUNIN;JAUJA;MASMA;2103;741;1362;0,45;121,46;52,05;173,51;2014
20241212;1083;120417;SIERRA;JUNIN;JAUJA;MASMA CHICCHE;799;310;489;0,45;50,86;21,8;72,66;2014
20241212;1084;120418;SIERRA;JUNIN;JAUJA;MOLINOS;1600;1221;379;0,23;102,52;43,94;146,45;2014
20241212;1085;120419;SELVA;JUNIN;JAUJA;MONOBAMBA;1139;290;849;0,61;64,35;27,58;91,93;2014
20241212;1086;120420;SIERRA;JUNIN;JAUJA;MUQUI;984;984;0;0,45;161,37;69,16;230,53;2014
20241212;1087;120421;SIERRA;JUNIN;JAUJA;MUQUIYAUYO;2254;2216;38;1,14;922,25;395,25;1317,5;2014
20241212;1088;120422;SIERRA;JUNIN;JAUJA;PACA;1061;652;409;0,46;109,51;46,93;156,44;2014
20241212;1089;120423;SIERRA;JUNIN;JAUJA;PACCHA;1888;591;1297;0,45;96,98;41,56;138,55;2014
20241212;1090;120424;SIERRA;JUNIN;JAUJA;PANCAN;1308;659;649;0,45;108,02;46,29;154,31;2014
20241212;1091;120425;SIERRA;JUNIN;JAUJA;PARCO;1250;925;325;0,25;84,41;36,18;120,58;2014
20241212;1092;120426;SIERRA;JUNIN;JAUJA;POMACANCHA;2014;59;1955;0,45;9,72;4,17;13,88;2014
20241212;1093;120427;SIERRA;JUNIN;JAUJA;RICRAN;1679;801;878;0,45;131,39;56,31;187,7;2014
20241212;1094;120428;SIERRA;JUNIN;JAUJA;SAN LORENZO;2439;1974;465;0,24;172,91;74,1;247,01;2014
20241212;1095;120429;SIERRA;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;874;501;373;0,45;82,11;35,19;117,3;2014
20241212;1096;120430;SIERRA;JUNIN;JAUJA;SAUSA;3001;2986;15;0,29;314,27;134,69;448,95;2014
20241212;1097;120431;SIERRA;JUNIN;JAUJA;SINCOS;4784;1948;2836;0,4;284,45;121,91;406,36;2014
20241212;1098;120432;SIERRA;JUNIN;JAUJA;TUNAN MARCA;1230;1000;230;0,45;163,92;70,25;234,18;2014
20241212;1099;120433;SIERRA;JUNIN;JAUJA;YAULI;1396;1108;288;0,45;181,75;77,89;259,64;2014
20241212;1100;120434;SIERRA;JUNIN;JAUJA;YAUYOS;9336;8726;610;0,38;1215,77;521,04;1736,81;2014
20241212;1101;120501;SIERRA;JUNIN;JUNIN;JUNIN;10223;9424;799;0,32;1100,7;471,73;1572,43;2014
20241212;1102;120502;SIERRA;JUNIN;JUNIN;CARHUAMAYO;7913;7048;865;0,45;1155,77;495,33;1651,1;2014
20241212;1103;120503;SIERRA;JUNIN;JUNIN;ONDORES;2049;695;1354;0,45;113,97;48,84;162,81;2014
20241212;1104;120504;SIERRA;JUNIN;JUNIN;ULCUMAYO;6035;1418;4617;0,45;232,54;99,66;332,21;2014
20241212;1105;120601;SELVA;JUNIN;SATIPO;SATIPO;41543;25051;16492;0,46;4206,14;1802,63;6008,77;2014
20241212;1106;120602;SELVA;JUNIN;SATIPO;COVIRIALI;6039;201;5838;0,61;44,59;19,11;63,71;2014
20241212;1107;120603;SELVA;JUNIN;SATIPO;LLAYLLA;6078;1233;4845;0,61;273,9;117,39;391,29;2014
20241212;1108;120604;SELVA;JUNIN;SATIPO;MAZAMARI ;59278;18886;40392;0,41;2826,35;1211,29;4037,64;2014
20241212;1109;120605;SELVA;JUNIN;SATIPO;PAMPA HERMOSA;10071;684;9387;0,61;152,01;65,15;217,16;2014
20241212;1110;120606;SELVA;JUNIN;SATIPO;PANGOA  ;58501;19529;38972;0,45;3207,65;1374,71;4582,36;2014
20241212;1111;120607;SELVA;JUNIN;SATIPO;RIO NEGRO ;28254;1775;26479;0,61;394,37;169,02;563,39;2014
20241212;1112;120608;SELVA;JUNIN;SATIPO;RIO TAMBO;54691;4333;50358;0,61;962,9;412,67;1375,58;2014
20241212;1113;120701;SIERRA;JUNIN;TARMA;TARMA;47081;40515;6566;0,5;7337,85;3144,79;10482,65;2014
20241212;1114;120702;SIERRA;JUNIN;TARMA;ACOBAMBA;13507;7238;6269;0,52;1373,82;588,78;1962,6;2014
20241212;1115;120703;SIERRA;JUNIN;TARMA;HUARICOLCA;3208;1703;1505;0,45;279,25;119,68;398,92;2014
20241212;1116;120704;SIERRA;JUNIN;TARMA;HUASAHUASI;15361;6111;9250;0,49;1092,93;468,4;1561,32;2014
20241212;1117;120705;SIERRA;JUNIN;TARMA;LA UNION;3322;2438;884;0,45;399,75;171,32;571,07;2014
20241212;1118;120706;SIERRA;JUNIN;TARMA;PALCA;5805;1918;3887;0,45;314,45;134,77;449,22;2014
20241212;1119;120707;SIERRA;JUNIN;TARMA;PALCAMAYO;9231;4545;4686;0,52;862,61;369,69;1232,3;2014
20241212;1120;120708;SIERRA;JUNIN;TARMA;SAN PEDRO DE CAJAS;5693;4336;1357;0,4;633,11;271,33;904,45;2014
20241212;1121;120709;SIERRA;JUNIN;TARMA;TAPO;6019;1078;4941;0,45;176,77;75,76;252,53;2014
20241212;1122;120801;SIERRA;JUNIN;YAULI;LA OROYA;14315;13972;343;0,41;2085,5;893,79;2979,29;2014
20241212;1123;120802;SIERRA;JUNIN;YAULI;CHACAPALPA;763;313;450;0,45;51,25;21,96;73,21;2014
20241212;1124;120803;SIERRA;JUNIN;YAULI;HUAY-HUAY;1527;1088;439;0,7;277,88;119,09;396,97;2014
20241212;1125;120804;SIERRA;JUNIN;YAULI;MARCAPOMACOCHA;1294;622;672;0,45;102;43,71;145,71;2014
20241212;1126;120805;SIERRA;JUNIN;YAULI;MOROCOCHA;4580;3972;608;0,29;420,48;180,2;600,68;2014
20241212;1127;120806;SIERRA;JUNIN;YAULI;PACCHA;1708;1235;473;0,45;202,6;86,83;289,43;2014
20241212;1128;120807;SIERRA;JUNIN;YAULI;SANTA BARBARA DE CARHUACAYA;2259;755;1504;0,45;123,87;53,09;176,96;2014
20241212;1129;120808;SIERRA;JUNIN;YAULI;SANTA ROSA DE SACCO;10611;10573;38;0,37;1433,21;614,23;2047,44;2014
20241212;1130;120809;SIERRA;JUNIN;YAULI;SUITUCANCHA;986;585;401;0,45;95,91;41,11;137,02;2014
20241212;1131;120810;SIERRA;JUNIN;YAULI;YAULI;5341;4481;860;0,45;734,93;314,97;1049,89;2014
20241212;1132;120901;SIERRA;JUNIN;CHUPACA;CHUPACA;21941;15095;6846;0,56;3064,89;1313,52;4378,42;2014
20241212;1133;120902;SIERRA;JUNIN;CHUPACA;AHUAC;6090;3012;3078;0,23;252,86;108,37;361,22;2014
20241212;1134;120903;SIERRA;JUNIN;CHUPACA;CHONGOS BAJO;4106;2939;1167;0,45;481,99;206,57;688,56;2014
20241212;1135;120904;SIERRA;JUNIN;CHUPACA;HUACHAC;3942;1511;2431;0,45;247,82;106,21;354,04;2014
20241212;1136;120905;SIERRA;JUNIN;CHUPACA;HUAMANCACA CHICO;5845;4700;1145;0,46;789,15;338,21;1127,35;2014
20241212;1137;120906;SIERRA;JUNIN;CHUPACA;SAN JUAN DE ISCOS;2174;1073;1101;0,45;175,97;75,41;251,38;2014
20241212;1138;120907;SIERRA;JUNIN;CHUPACA;SAN JUAN DE JARPA;3605;1372;2233;0,45;224,92;96,4;321,32;2014
20241212;1139;120908;SIERRA;JUNIN;CHUPACA;TRES DE DICIEMBRE;2089;2089;0;0,45;342,58;146,82;489,4;2014
20241212;1140;120909;SIERRA;JUNIN;CHUPACA;YANACANCHA;3471;617;2854;0,45;101,26;43,4;144,66;2014
20241212;1141;130101;COSTA;LA LIBERTAD;TRUJILLO;TRUJILLO;317893;317711;182;0,59;68443,86;29333,08;97776,94;2014
20241212;1142;130102;COSTA;LA LIBERTAD;TRUJILLO;EL PORVENIR;180716;180716;0;0,51;33927,74;14540,46;48468,19;2014
20241212;1143;130103;COSTA;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;41950;41950;0;0,49;7506,93;3217,26;10724,19;2014
